run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,14,0.04918860412306256,0.03520383685827255,0.8259131918092515,0.8998758561658858,0.9886827811309827,0.0005611516415334506,19.012828400000217,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,15,0.04433905046295237,0.032736197113990784,0.8215230026110056,0.8968750969070953,0.9887092131899746,0.0005611516415334506,19.053641399999833,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,16,0.03966587864690357,0.030556093901395798,0.8079477668081245,0.8874327036115167,0.9878409931361904,0.0005611516415334506,19.058596499999112,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,17,0.03587232436294909,0.027150364592671394,0.8214814969558191,0.8968490000510361,0.98911908269714,0.0005611516415334506,18.071940100000575,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,18,0.03258910758627786,0.02416655793786049,0.8286187241937596,0.9014867913359454,0.9895250536294063,0.0005611516415334506,18.500962599999184,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,19,0.02982009693428322,0.023513056337833405,0.7862310854950775,0.8708633456886731,0.9884923552983285,0.0005611516415334506,19.520453199998883,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,20,0.027431877509311392,0.020854853093624115,0.8101164437943137,0.8888387130861268,0.9890242616258469,0.0005611516415334506,18.406809799998882,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,21,0.025355064482600602,0.019329644739627838,0.8262295935350883,0.900073598644545,0.9894562443972944,0.0005611516415334506,19.380931299998338,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,22,0.02328301055563821,0.019162654876708984,0.812037791970628,0.8902781434588648,0.9890475756870037,0.0005611516415334506,18.529524800000218,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,23,0.022032308633680695,0.018528813496232033,0.8177420516742742,0.8942764453050297,0.9892185395592364,0.0005611516415334506,20.01955110000017,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
