run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,15,0.010020493853975226,0.009162630885839462,0.8368253257578314,0.9063652961183619,0.9908935347468356,0.0005611516415334506,53.886162499999045,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,16,0.009761610627174377,0.013154651038348675,0.7439654100949237,0.8382903666183158,0.9868819992263596,0.0005611516415334506,52.75073219999467,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,17,0.009562511742115021,0.009047306142747402,0.8339542501065241,0.9043873414358243,0.9909980645259094,0.0005611516415334506,52.02360039999621,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,18,0.00957831922504637,0.008953390643000603,0.8393608975816887,0.9080737256643383,0.9910861368404573,0.0005611516415334506,52.58315250000305,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,19,0.009774284175148716,0.009615590795874596,0.8289995617270556,0.9014505837782666,0.9904160372298578,0.0005611516415334506,52.64283520000026,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,20,0.00950079212586085,0.010143697261810303,0.8096988859369292,0.8876403703053691,0.9899375825166841,0.0005611516415334506,52.05719789999421,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,21,0.009312895933787028,0.009906046092510223,0.8244410747825873,0.898443904421046,0.9901222135513553,0.0005611516415334506,52.32647530000395,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,22,0.009565666869834618,0.009134878404438496,0.8391267390262548,0.9081023985519162,0.9908922583729064,0.0005611516415334506,52.75467380000191,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,23,0.009355062743028005,0.009625108912587166,0.8163442063809337,0.8921277094755277,0.9904036261212322,0.0005611516415334506,52.601556900001015,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,24,0.009611191131450512,0.009082593955099583,0.8337325577810676,0.9043400194080816,0.9909414043315932,0.0005611516415334506,52.337044899999455,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
